freq(Hz)	2.50e+08	eps_r	100000000.0	mu_r	0.0	sigma	0.00e+00
theta(rad)	RCS(m^2)
2.889424681e+00	1.064975841e+00
2.899931680e+00	1.062919077e+00
2.910438679e+00	1.060924397e+00
2.920945678e+00	1.058995123e+00
2.931452677e+00	1.057134426e+00
2.941959676e+00	1.055345336e+00
2.952466674e+00	1.053630729e+00
2.962973673e+00	1.051993336e+00
2.973480672e+00	1.050435740e+00
2.983987671e+00	1.048960375e+00
2.994494670e+00	1.047569526e+00
3.005001669e+00	1.046265330e+00
3.015508667e+00	1.045049775e+00
3.026015666e+00	1.043924704e+00
3.036522665e+00	1.042891806e+00
3.047029664e+00	1.041952629e+00
3.057536663e+00	1.041108567e+00
3.068043662e+00	1.040360870e+00
3.078550661e+00	1.039710640e+00
3.089057659e+00	1.039158832e+00
3.099564658e+00	1.038706251e+00
3.110071657e+00	1.038353560e+00
3.120578656e+00	1.038101271e+00
3.131085655e+00	1.037949751e+00
3.141592654e+00	1.037899220e+00
