freq(Hz)	2.50e+08	eps_r	4	mu_r	1	sigma	0.00e+00
theta(rad)	RCS(m^2)
2.416609734e+00	2.331228168e+00
2.427116732e+00	2.367850121e+00
2.437623731e+00	2.404855283e+00
2.448130730e+00	2.442237539e+00
2.458637729e+00	2.479989861e+00
2.469144728e+00	2.518104250e+00
2.479651727e+00	2.556571666e+00
2.490158725e+00	2.595381973e+00
2.500665724e+00	2.634523886e+00
2.511172723e+00	2.673984921e+00
2.521679722e+00	2.713751347e+00
2.532186721e+00	2.753808150e+00
2.542693720e+00	2.794138996e+00
2.553200718e+00	2.834726201e+00
2.563707717e+00	2.875550709e+00
2.574214716e+00	2.916592073e+00
2.584721715e+00	2.957828443e+00
2.595228714e+00	2.999236557e+00
2.605735713e+00	3.040791745e+00
2.616242712e+00	3.082467931e+00
2.626749710e+00	3.124237648e+00
2.637256709e+00	3.166072051e+00
2.647763708e+00	3.207940947e+00
2.658270707e+00	3.249812820e+00
2.668777706e+00	3.291654870e+00
2.679284705e+00	3.333433055e+00
2.689791703e+00	3.375112135e+00
2.700298702e+00	3.416655729e+00
2.710805701e+00	3.458026375e+00
2.721312700e+00	3.499185587e+00
2.731819699e+00	3.540093934e+00
2.742326698e+00	3.580711104e+00
2.752833696e+00	3.620995990e+00
2.763340695e+00	3.660906771e+00
2.773847694e+00	3.700400996e+00
2.784354693e+00	3.739435679e+00
2.794861692e+00	3.777967391e+00
2.805368691e+00	3.815952358e+00
2.815875690e+00	3.853346560e+00
2.826382688e+00	3.890105837e+00
2.836889687e+00	3.926185991e+00
2.847396686e+00	3.961542892e+00
2.857903685e+00	3.996132589e+00
2.868410684e+00	4.029911415e+00
2.878917683e+00	4.062836102e+00
2.889424681e+00	4.094863886e+00
2.899931680e+00	4.125952616e+00
2.910438679e+00	4.156060870e+00
2.920945678e+00	4.185148054e+00
2.931452677e+00	4.213174517e+00
2.941959676e+00	4.240101650e+00
2.952466674e+00	4.265891993e+00
2.962973673e+00	4.290509335e+00
2.973480672e+00	4.313918810e+00
2.983987671e+00	4.336086993e+00
2.994494670e+00	4.356981994e+00
3.005001669e+00	4.376573541e+00
3.015508667e+00	4.394833066e+00
3.026015666e+00	4.411733782e+00
3.036522665e+00	4.427250763e+00
3.047029664e+00	4.441361006e+00
3.057536663e+00	4.454043500e+00
3.068043662e+00	4.465279283e+00
3.078550661e+00	4.475051497e+00
3.089057659e+00	4.483345434e+00
3.099564658e+00	4.490148577e+00
3.110071657e+00	4.495450637e+00
3.120578656e+00	4.499243580e+00
3.131085655e+00	4.501521652e+00
3.141592654e+00	4.502281394e+00
